,cellId,sensorID,streetName,sensorCoordX,sensorCoordY,sensorType,unitMeasure,timeInstant,value
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 11:00:00,374.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 11:00:00,311.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 12:00:00,82.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 12:00:00,84.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 12:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 12:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 12:00:00,304.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 12:00:00,211.0
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 13:00:00,88.3
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 13:00:00,85.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 13:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 13:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 13:00:00,295.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 13:00:00,185.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 14:00:00,83.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 14:00:00,84.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 14:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 14:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 14:00:00,276.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 14:00:00,189.6
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 15:00:00,82.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 15:00:00,82.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 15:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 15:00:00,1.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 15:00:00,273.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 15:00:00,159.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 16:00:00,86.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 16:00:00,87.9
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 16:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 16:00:00,1.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 16:00:00,265.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 16:00:00,170.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 17:00:00,74.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 17:00:00,96.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 17:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 17:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 17:00:00,207.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 17:00:00,245.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 18:00:00,72.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 18:00:00,101.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 18:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 18:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 18:00:00,197.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 18:00:00,299.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 19:00:00,71.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 19:00:00,100.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 19:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 19:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 19:00:00,197.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 19:00:00,268.6
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 20:00:00,77.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 20:00:00,103.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 20:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 20:00:00,1.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 20:00:00,240.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 20:00:00,317.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 21:00:00,74.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 21:00:00,99.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 21:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 21:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 21:00:00,217.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 21:00:00,297.6
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 22:00:00,71.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 22:00:00,99.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 22:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 22:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 22:00:00,214.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 22:00:00,312.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-19 23:00:00,69.8
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-19 23:00:00,90.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-19 23:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-19 23:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-19 23:00:00,214.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-19 23:00:00,249.7
0,6660,17127,Milano - viale Marche,9.190933555313624,45.496316443651025,Benzene,µg/m³,2013-12-20 00:00:00,2.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 00:00:00,67.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 00:00:00,81.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 00:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 00:00:00,1.9
0,5644,6062,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,Benzene,µg/m³,2013-12-20 00:00:00,1.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 00:00:00,206.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 00:00:00,200.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 01:00:00,64.8
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 01:00:00,79.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 01:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 01:00:00,1.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 01:00:00,193.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 01:00:00,204.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 02:00:00,59.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 02:00:00,70.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 02:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 02:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 02:00:00,163.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 02:00:00,150.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 03:00:00,52.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 03:00:00,63.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 03:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 03:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 03:00:00,133.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 03:00:00,117.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 04:00:00,46.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 04:00:00,58.6
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 04:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 04:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 04:00:00,98.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 04:00:00,92.8
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 05:00:00,43.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 05:00:00,52.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 05:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 05:00:00,1.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 05:00:00,79.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 05:00:00,71.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 06:00:00,41.5
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 06:00:00,56.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 06:00:00,0.6
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 06:00:00,1.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 06:00:00,73.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 06:00:00,94.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 07:00:00,45.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 07:00:00,66.5
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 07:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 07:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 07:00:00,94.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 07:00:00,127.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 08:00:00,52.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 08:00:00,78.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 08:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 08:00:00,1.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 08:00:00,125.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 08:00:00,211.6
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 09:00:00,58.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 09:00:00,84.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 09:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 09:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 09:00:00,163.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 09:00:00,264.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 10:00:00,63.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 10:00:00,83.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 10:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 10:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 10:00:00,205.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 10:00:00,274.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 11:00:00,64.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 11:00:00,89.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 11:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 11:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 11:00:00,202.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 11:00:00,302.0
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 12:00:00,66.3
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 12:00:00,86.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 12:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 12:00:00,1.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 12:00:00,207.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 12:00:00,306.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 13:00:00,66.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 13:00:00,79.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 13:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 13:00:00,2.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 13:00:00,230.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 13:00:00,274.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 14:00:00,58.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 14:00:00,65.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 14:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 14:00:00,2.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 14:00:00,207.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 14:00:00,227.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 15:00:00,54.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 15:00:00,64.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 15:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 15:00:00,1.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 15:00:00,209.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 15:00:00,207.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 16:00:00,50.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 16:00:00,65.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 16:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 16:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 16:00:00,180.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 16:00:00,179.4
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 17:00:00,49.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 17:00:00,66.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 17:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 17:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 17:00:00,151.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 17:00:00,167.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 18:00:00,49.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 18:00:00,68.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 18:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 18:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 18:00:00,140.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 18:00:00,174.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 19:00:00,51.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 19:00:00,66.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 19:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 19:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 19:00:00,150.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 19:00:00,174.4
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 20:00:00,51.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 20:00:00,63.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 20:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 20:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 20:00:00,152.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 20:00:00,156.8
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 21:00:00,49.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 21:00:00,61.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 21:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 21:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 21:00:00,142.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 21:00:00,156.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 22:00:00,47.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 22:00:00,57.6
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 22:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 22:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 22:00:00,140.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 22:00:00,149.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-20 23:00:00,47.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-12-20 23:00:00,61.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-12-20 23:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-12-20 23:00:00,1.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-12-20 23:00:00,145.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-12-20 23:00:00,152.8
0,6660,17127,Milano - viale Marche,9.190933555313624,45.496316443651025,Benzene,µg/m³,2013-12-21 00:00:00,4.6
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-12-21 00:00:00,47.0
