,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
6367,51,6,23,6372,1388,73.68760960810431,29.47952916286127,20.361211871542636,35.28920939483947,1648.8760156635844,8735
6372,51,6,23,6377,777,28.358180570250266,6.300671598194067,3.3013881275971126,4.1974443743330125,658.309512199232,8735
6556,51,6,23,6561,1358,32.30936520409866,17.477235497436904,16.15048898679585,97.20196573746432,1237.8359302154124,8735
15450,52,0,0,5459,728,17.059488206274448,31.287494442145668,4.183775548788467,13.98607328079533,666.7585326226028,8736
15561,52,0,0,5570,421,15.764702219628,18.26296733119888,9.564835806369988,5.259267070975525,1473.1243181924096,8736
15635,52,0,0,5644,2419,14.702128739157843,8.361659768227796,5.300666168089534,10.32271346126021,1219.152760376923,8736
16363,52,0,0,6372,1775,34.28205808901555,14.193167670825515,13.35236713795124,14.37419327850258,1728.4479209556507,8736
16368,52,0,0,6377,702,17.39433446496223,3.6387310593991495,2.0360000361078137,1.4393027287235916,591.0462575759425,8736
16552,52,0,0,6561,349,13.285789657149582,7.056385967599031,17.05686279607044,30.695728731123562,740.0012931704227,8736
25445,52,0,1,5459,4663,6.121314586153843,30.718406055537123,0.8263007698400885,4.179288375350614,549.3276369667902,8737
25556,52,0,1,5570,88795,12.090589638635997,13.172687828698855,0.7978667394918842,2.656089777388973,1372.7667211012708,8737
25630,52,0,1,5644,1309,8.141336245107889,4.7068556404106605,5.259156887306579,2.8121329510655517,945.0248531569953,8737
26358,52,0,1,6372,1384,8.488339753732633,5.2497996288451985,4.857808007435084,5.812435960924279,1423.7315302812126,8737
26363,52,0,1,6377,88820,3.3376551365958784,1.6496830346264424,0.5818358480250055,0.6840255337057547,494.7126776100685,8737
26547,52,0,1,6561,1538,8.97859137592976,1.2368062156194757,0.7888936928799145,3.156426310533931,705.9352945119978,8737
35437,52,0,2,5459,1283,3.415540713534869,26.846203006261923,0.9986375360277548,1.5797328849470595,479.5279813344556,8738
35548,52,0,2,5570,1453,12.76634167128553,10.6935636369274,0.5281830022086217,1.8837542143390356,1298.7653515226002,8738
35622,52,0,2,5644,493,1.901073680563819,2.057174919061968,0.020583601205408697,2.1493497918899584,976.026269842118,8738
36350,52,0,2,6372,2787,9.43431144817719,4.399328629871551,4.092144993664667,4.016208151145147,1263.5217704735653,8738
36355,52,0,2,6377,409,5.819102643214696,0.32778482398362574,0.2540451015403625,0.2185232159890838,499.35079390331157,8738
36539,52,0,2,6561,406,1.9211473504513161,0.0,0.7888936928799145,0.9605736752256578,643.8936829039806,8738
45431,52,0,3,5459,320,2.716304945425123,25.95270370969248,6.188513112883198,1.4943152449333568,454.03405211879664,8739
45542,52,0,3,5570,2303,9.558606389090798,11.33272654125964,0.5235464492731032,3.742278432313993,1208.133102718646,8739
45616,52,0,3,5644,2625,4.772962705210222,4.467586814239588,1.3283903742017267,1.7987792190129617,735.821814866138,8739
46344,52,0,3,6372,2285,10.272347322360869,7.187021850111112,4.329090582752906,2.994621096532917,1233.1507406211726,8739
46349,52,0,3,6377,321,1.9415998874724885,0.37817409139513836,0.4035388066435366,0.1092616079945419,431.79940859641005,8739
46533,52,0,3,6561,1639,1.415986549626793,0.0,0.17167998234574336,0.8760109925741952,664.5296585892493,8739
55425,52,0,4,5459,477,5.464679604419678,26.984971821878222,1.6744522478924815,2.3308303575213007,419.0910751903225,8740
55536,52,0,4,5570,413,5.07338595169175,10.94827634252403,2.304291595998308,4.735275025560472,1103.3894307358219,8740
55610,52,0,4,5644,1471,2.886127841109634,2.8902517243760015,3.8222446251467197,2.551668664745806,746.546555603373,8740
56338,52,0,4,6372,1482,10.03034987432175,2.044545426458982,2.953957387590801,5.5526583129121345,1211.9779121312215,8740
56343,52,0,4,6377,420,3.4426286201502894,0.582397495472495,0.0,0.3690938313657153,397.7096083389897,8740
56527,52,0,4,6561,1246,8.95704055613303,0.7888936928799145,12.452997898284021,4.9571101748552096,580.6149311276445,8740
65420,52,0,5,5459,3290,18.452063030241153,34.35785968204807,4.657539859144819,6.430541573202499,478.32119835879143,8741
65531,52,0,5,5570,1785,17.98687938861418,13.839920285845032,11.999592432653136,11.180234587144348,1159.706661434272,8741
65605,52,0,5,5644,2009,16.785277180849047,6.888891314024553,7.104983089337341,17.85450425900252,854.8402537773007,8741
66333,52,0,5,6372,3620,10.88039177936724,3.1166122233592644,10.347994539816316,13.374966534621926,1299.797161381649,8741
66338,52,0,5,6377,1887,3.9460769415529184,4.262009552635495,2.5212254300733568,2.2696743121651926,428.14095224562817,8741
66522,52,0,5,6561,1286,14.166971801149131,3.965559825825909,6.3533322658919875,12.147707562899267,723.2672492556941,8741
75418,52,0,6,5459,5873,17.378625713204826,33.065975995676716,15.642118033244063,19.72471120685541,581.3769757074767,8742
75529,52,0,6,5570,4930,48.81664628639661,27.554845721157946,21.22394986526651,39.05016356237028,1506.832397416224,8742
75603,52,0,6,5644,4938,38.34913019822774,14.329275381151396,22.789937801666454,36.41636971745834,1079.474611589115,8742
76331,52,0,6,6372,4670,51.63752555423288,27.564606050696753,16.006800847058525,28.973120337811118,1480.220090396157,8742
76336,52,0,6,6377,2391,22.1180368169277,7.811340489198135,5.951271226167825,8.922604484269614,573.9677240818271,8742
76520,52,0,6,6561,2779,33.74872014175668,20.04313637979549,18.98038894107289,35.18800055565603,1087.0627777888903,8742
85416,52,0,7,5459,94310,108.1505838417745,90.00612705668111,67.28846011675925,105.69354840486389,869.0867279927045,8743
85527,52,0,7,5570,4091,200.3311380116377,64.49089131123948,100.51510488354175,141.0404407304133,1817.3140463285333,8743
85601,52,0,7,5644,5127,143.926094869819,42.11686570448643,86.63652066154229,80.72591039189601,1287.6218719143403,8743
86329,52,0,7,6372,6217,175.3403901010773,36.348441789957434,57.24486683882366,95.33419348991124,1561.8642809360108,8743
86334,52,0,7,6377,2968,58.83779261635556,21.22351553057109,33.28157081820517,32.63013163459738,786.2461322024469,8743
86518,52,0,7,6561,5922,164.92513531463808,49.29638134971495,100.90905183460754,83.40266222089454,1356.1826373177691,8743
95414,52,0,8,5459,98799,165.4550160025069,90.66274513540274,167.56320070794465,258.848033641672,1217.703267851796,8744
95525,52,0,8,5570,6757,277.3562040948564,121.31431822113876,237.798332279307,238.87414470178788,1884.1356606337781,8744
95599,52,0,8,5644,95037,203.472278841553,71.49248420874648,203.3463265905357,235.20362926498836,1567.3697244526386,8744
96327,52,0,8,6372,6457,236.65709734483522,63.736317452688304,158.72127462216565,189.6633326947459,1832.840980023597,8744
96332,52,0,8,6377,5491,99.569133251728,34.00643953805879,55.96414072674257,75.06161238410678,1016.4374848656819,8744
96516,52,0,8,6561,3272,179.2898863515187,75.22622490578766,164.55869599116886,188.31466680030613,1427.9982331920744,8744
105412,52,0,9,5459,7507,256.6286600401553,136.67013598608673,195.82171548978752,345.4277428580626,1508.5869948223765,8745
105523,52,0,9,5570,7439,318.9057480395809,121.22888844173595,278.07652363965974,339.2625788302425,2013.049676008833,8745
105597,52,0,9,5644,92304,255.8933399827693,86.60840083902258,216.56640697915665,254.2987357995258,1642.2974708209354,8745
106325,52,0,9,6372,6475,301.1642932942073,110.21749437230724,227.3729415763633,240.66906202200445,1896.8404844413901,8745
106330,52,0,9,6377,5301,100.57064013184879,35.70635702423371,87.27513334944389,93.82986237838054,1023.4084696827811,8745
106514,52,0,9,6561,2571,199.28472559327486,105.53416051852689,198.32319889883092,223.67135266260618,1433.5660756021816,8745
115410,52,0,10,5459,98428,290.52303193548215,128.9956219869834,246.17788677679545,459.7228546198471,1634.582638723182,8746
115521,52,0,10,5570,6619,326.47614437665595,155.40320884640872,275.9348504675218,311.7260045986447,2072.5728890552114,8746
115595,52,0,10,5644,9531,239.11624639721992,84.21643010120893,235.69500013703777,287.0580784793691,1731.7419849663622,8746
116323,52,0,10,6372,8491,320.0498812426879,141.2478218309285,257.2753459408262,263.80828250803637,1755.6217539251443,8746
116328,52,0,10,6377,7323,117.30515465450152,40.616633756159004,90.84477136844922,106.46954020796109,1082.1889703432573,8746
116512,52,0,10,6561,2751,183.79997073634823,64.99226855615903,191.86165585917433,216.87758675289913,1584.9033460133946,8746
125408,52,0,11,5459,182468,249.8576502799242,123.53237727942515,223.83247657486723,416.232454073406,1790.2039330375858,8747
125519,52,0,11,5570,5439,309.711859945099,141.9784054570628,316.10330002080406,312.526163149086,1944.2621202023715,8747
125593,52,0,11,5644,11790,185.0310987426621,63.42958962163582,182.23174281345658,222.01879167407552,1664.4775147281503,8747
126321,52,0,11,6372,5013,240.24450468731777,77.00419640711785,188.69542795150932,243.60862875725826,2022.666603295721,8747
126326,52,0,11,6377,7206,107.48417705883757,46.32932051067861,82.1812891131529,86.68940711844832,1144.5970962309584,8747
126510,52,0,11,6561,3057,181.6114974335409,73.77940932498842,181.2499901904771,230.40792629079687,1671.7959177145042,8747
135406,52,0,12,5459,98679,218.7890666475923,117.70800121656085,190.37596318101703,356.20414869497563,2234.1990822961025,8748
135517,52,0,12,5570,7497,254.83077427589706,115.32305328142343,226.50705269812102,276.59654955413265,2011.2534371053289,8748
135591,52,0,12,5644,7279,172.22265047829518,64.73794178266584,158.26892152804578,179.76062181284524,1635.8679991612562,8748
136319,52,0,12,6372,12741,279.95282520574716,69.64361895860945,214.9147535993619,264.3711841103973,2220.6044412571564,8748
136324,52,0,12,6377,8494,94.94879767725152,41.42279081065391,64.42184931359145,80.13009866258245,1133.9429886485475,8748
136508,52,0,12,6561,6077,189.18643742845197,76.3422985998308,140.06014984850933,175.50130499892776,1588.351953360607,8748
145404,52,0,13,5459,11751,213.28116355598897,111.16338989730326,185.9919688128879,322.1761873400906,1965.315046984547,8749
145515,52,0,13,5570,9483,250.621044927451,138.55420373118417,222.799287172395,234.38146674808632,2358.5326721444935,8749
145589,52,0,13,5644,7693,190.40235131280497,104.93048482299315,181.65766379160868,184.98060492779393,1681.9537079032698,8749
146317,52,0,13,6372,9920,369.826702496197,92.48365460588998,231.83277440406135,265.40845926936214,2162.6877893013675,8749
146322,52,0,13,6377,8600,86.81097233410563,32.136692886353146,65.23114871082277,80.40899932040226,1178.7369127537756,8749
146506,52,0,13,6561,4442,149.00548715500227,59.28437774588093,162.58911024689223,200.94276104784925,1567.4676250053171,8749
155402,52,0,14,5459,95533,264.17584210727074,114.23150088276098,222.24600085212697,343.9464986948261,1722.5632151367115,8750
155513,52,0,14,5570,6219,269.24225029449457,119.17105416693379,236.27312745199464,258.3309679527931,2146.9645980957557,8750
155587,52,0,14,5644,4645,242.88068039414688,142.35097953319345,210.9232006477765,235.83544993995545,1642.2714240014761,8750
156315,52,0,14,6372,11359,365.2203873276485,108.71553553770103,228.5512115463646,297.6787795319353,1965.4295619676702,8750
156320,52,0,14,6377,5000,87.30206278873561,37.12191310242413,76.83493188974442,82.37909866066528,1229.7143848989276,8750
156504,52,0,14,6561,3899,171.1511620754603,67.8799530463899,179.29881225783248,228.49166540670655,1357.489640922853,8750
165400,52,0,15,5459,5781,244.98173111274974,130.81245682000326,208.6776788816365,340.0061695990991,1709.5075730210883,8751
165511,52,0,15,5570,3773,239.81736105274794,126.34190739337541,233.68073497473904,262.9407639129146,1791.862591630519,8751
165585,52,0,15,5644,4943,231.92907272630129,55.414888902983215,193.38086764284247,202.66319112669504,1481.9114072311584,8751
166313,52,0,15,6372,9836,341.71797143226553,91.71214486134033,241.72987087362065,285.1915787790219,2140.685439026491,8751
166318,52,0,15,6377,6683,106.02826227877901,43.51119634343463,85.15402425610128,89.37104871038818,1157.067275113583,8751
166502,52,0,15,6561,5719,183.3982289829964,62.8306229282198,182.27079663989818,186.3325084092458,1292.751183994756,8751
175398,52,0,16,5459,6340,210.47685483055832,114.0509631131442,205.57030016900816,288.3891166686428,1608.2924389948487,8752
175509,52,0,16,5570,4134,242.98064327270606,146.8818392467051,229.79663739919005,263.21805895912837,1700.9727052285689,8752
175583,52,0,16,5644,4760,151.39223187616327,53.45904505383251,191.45486302941518,166.00777476949122,1413.7412011742333,8752
176311,52,0,16,6372,8779,316.9990070802837,68.21235668874057,208.87052907408344,272.14691920571966,2139.1646500664638,8752
176316,52,0,16,6377,15677,99.81924483486684,46.94703384234633,78.4819730787018,82.96742145027552,1098.1509562955937,8752
176500,52,0,16,6561,3032,173.27768451896208,54.83303313752387,169.63996061654012,202.1805331021995,1355.1295630488416,8752
185396,52,0,17,5459,7676,221.13301589181842,109.24519403982089,159.97233569901573,268.08769203917456,1409.9359981921025,8753
185507,52,0,17,5570,3726,210.25451780924226,117.97086115221906,218.97370739301607,244.30206042289933,1816.3855243870685,8753
185581,52,0,17,5644,5556,176.20338630676684,70.46283131089484,183.67885139754733,193.97604685668756,1552.4079073750408,8753
186309,52,0,17,6372,6530,328.04363733852466,69.15379229654665,228.15457204641825,270.6440629562857,2285.1058453353726,8753
186314,52,0,17,6377,2413,110.42328653790024,38.781883363987205,73.4291095106994,79.36220257890459,1043.6274171082391,8753
186498,52,0,17,6561,1816,184.5435893722784,67.27982953969118,158.10207938432058,172.92763456787137,1311.114528502171,8753
195394,52,0,18,5459,98817,123.11034007128747,99.31409557351235,100.70696667694696,190.57487395576393,1260.2327715964611,8754
195505,52,0,18,5570,445229,224.95664954380493,109.23362606608256,198.2958577221558,203.78457421777978,1840.7095327480656,8754
195579,52,0,18,5644,4349,164.25057641221622,78.7508623370735,151.03780165832868,184.45140597887752,1681.6405052200435,8754
196307,52,0,18,6372,7068,256.24406299595324,65.37962617906992,162.16557146487207,206.317869694032,2019.7939210101908,8754
196312,52,0,18,6377,21975,76.59168980343604,39.5238905099256,54.51492574247855,64.17257442706044,1085.2913850182965,8754
196496,52,0,18,6561,1637,143.74224266704687,83.91610330901818,135.500934897993,138.78546421779788,1250.1740588803607,8754
205392,52,0,19,5459,4196,79.41598267500925,80.47997215434292,61.16362283309306,112.90811822639978,1105.2573638265392,8755
205503,52,0,19,5570,90245,208.27717345154323,131.48542307297558,122.67679539785689,133.99994116355643,2023.7471263530322,8755
205577,52,0,19,5644,4532,156.3551495604243,57.6059779120891,104.04862088846647,123.13467967341379,1541.897129086139,8755
206305,52,0,19,6372,4168,220.53661902544079,49.78567834068025,128.16566451281793,193.94655242856717,2063.589199345481,8755
206310,52,0,19,6377,5524,65.22928559567788,30.30432789422777,37.71862498471737,51.29612484433221,994.6332784675069,8755
206494,52,0,19,6561,3055,135.5954627296211,68.69396141267644,93.00958967841575,91.13488754017126,1165.4758238882412,8755
215390,52,0,20,5459,95920,83.50465120131011,62.91308772947,45.52441603752479,74.84615596662142,1063.3394502343072,8756
215501,52,0,20,5570,2513,156.11553451402824,114.56877935621863,86.4486910898072,97.58781738059199,1941.3355090794946,8756
215575,52,0,20,5644,2325,108.7533470002007,59.08610813985101,65.5188232912196,66.3750942449404,1519.8030035874124,8756
216303,52,0,20,6372,9425,178.3393098569365,76.44817986132986,92.82002937105129,126.41736376615965,2684.920160865234,8756
216308,52,0,20,6377,2412,48.316579004529075,25.72509023644579,25.664695199659388,31.69159759383805,966.3846497268526,8756
216492,52,0,20,6561,2573,111.86505671730451,51.092325740568455,49.5945060773965,75.58265696790995,1310.2108896188417,8756
225388,52,0,21,5459,94104,49.91627509673491,50.03898494264394,27.915032099813263,61.62913212656899,934.7903310734109,8757
225499,52,0,21,5570,2467,107.57223587212022,79.07023476842369,42.03675779499255,38.88879999261581,1830.9387164842574,8757
225573,52,0,21,5644,3654,82.06255768771841,67.03626496520677,45.915848523860376,55.76419576475843,1496.6070704172719,8757
226301,52,0,21,6372,9085,123.81229907332705,67.01930818564293,55.68217393742873,90.75160776183418,2096.1313537172987,8757
226306,52,0,21,6377,2496,35.9543038453554,23.316842791103916,9.905791162968912,16.1593910038552,935.1775954882258,8757
226490,52,0,21,6561,1798,94.35757440385896,46.97720471324947,38.17975094038103,38.30375901792896,1378.7097792209838,8757
235384,52,0,22,5459,1936,48.10524618269788,61.79376401305564,15.621057527079905,45.8358354708885,872.1913645027798,8758
235495,52,0,22,5570,4746,107.04243464400408,75.84197393200944,24.586003887248822,28.125295587204484,1614.4928963531415,8758
235569,52,0,22,5644,4685,73.64756915688966,38.18261306179408,20.45217880311776,37.47159238369727,1336.1764813629982,8758
236297,52,0,22,6372,6003,105.23276337692418,54.26580427555676,37.00708996531272,57.44711907913143,2066.642835838171,8758
236302,52,0,22,6377,1673,30.45347451112831,20.059430359958785,6.658380640858159,10.088169162786443,804.0564412272494,8758
236486,52,0,22,6561,3485,37.29390933035738,22.934079266431606,21.427502238579937,25.316171453884294,1214.7896901051602,8758
5454,52,0,23,5459,88790,28.19294130311123,46.92470043832441,7.441887455801793,20.829802324899195,590.685767460072,8759
5565,52,0,23,5570,882,75.0932536449639,71.27852899489065,15.755075524009671,15.893749414828925,1411.5634690356808,8759
5639,52,0,23,5644,966,23.42277120669342,15.845729849883623,6.732294642916808,25.204628217445006,1383.5526246570903,8759
6367,52,0,23,6372,2311,61.470038306680735,30.179579956737594,18.8984462965442,23.510822656472204,2087.656391070552,8759
6372,52,0,23,6377,2117,22.264609521699953,12.269885052652567,2.970637972825051,6.072129407278879,674.4368001335902,8759
6556,52,0,23,6561,1184,25.845703193070545,32.499987618098174,12.232270245550728,20.516837054675122,964.2795434299037,8759
15448,52,1,0,5459,89030,9.831039791678108,30.955564138868457,2.8344298457039816,10.882186987203298,485.52667834874524,8760
15559,52,1,0,5570,1413,26.490318533300428,24.94564046731775,6.741328831053581,3.9497852050620255,1356.7929074554675,8760
15633,52,1,0,5644,847,28.326657746562024,10.569178709176665,0.6896707339624365,9.229880022830232,1217.460002311032,8760
16361,52,1,0,6372,2881,17.880309608134034,17.132207643690542,6.955326492156946,7.105481524649729,1620.6983540991419,8760
16366,52,1,0,6377,661,6.08062432545243,3.878840206521451,0.41840618850377054,2.537364402461047,534.1222106115231,8760
16550,52,1,0,6561,1114,6.646280852741926,7.998247075949486,6.645664882994692,2.6486924613975624,729.4522246194897,8760
25441,52,1,1,5459,88725,1.7919245683563996,25.899077052139084,2.631136388222003,3.820160623626566,387.64791079742116,8761
25552,52,1,1,5570,834,6.823043598080446,16.04199369730604,3.403743845539556,2.858065798952639,1221.186740634863,8761
25626,52,1,1,5644,406,18.122222601880726,17.052319984559826,3.305679985770568,19.639181567036097,897.8332156435802,8761
26354,52,1,1,6372,851,9.723521298145915,6.763992539604785,2.1405297677939665,5.316341065301801,1395.643318446257,8761
26359,52,1,1,6377,569,2.3041192874430134,1.2923030072526158,0.4241933103345813,0.8483866206691626,472.8411114115794,8761
26543,52,1,1,6561,1261,8.52118814727414,6.997869472422289,0.08583999117287168,5.982432479827403,767.583306636568,8761
35439,52,1,2,5459,89719,4.971449387608944,26.259897618462414,1.6466559297256214,2.9984920755065536,367.04958256733835,8762
35550,52,1,2,5570,477,4.198462851185316,9.746956788968124,4.930975996294086,2.9466413220674377,1197.4166704222625,8762
35624,52,1,2,5644,576,5.192678936574485,6.940363437912816,1.018965197483553,0.8401265479453155,746.4189861916343,8762
36352,52,1,2,6372,504,15.135876290747827,1.9051716860250747,1.187851221963469,0.6816039558658455,1111.1640381587642,8762
36357,52,1,2,6377,298,3.492973081426157,0.12991611168558667,0.41840618850377054,0.29427719864899465,416.2563637514453,8762
36541,52,1,2,6561,341,6.248116256425753,5.438794653537664,0.7888936928799145,6.181652283546244,620.8998734128775,8762
45434,52,1,3,5459,88843,3.7089136646030756,25.393542060244894,2.599066674652571,3.412276318699347,371.8184645579091,8763
45545,52,1,3,5570,450,8.509117391164775,11.57910089122548,0.8971221380985035,1.1999381053709466,1136.878957445109,8763
45619,52,1,3,5644,360,5.099715643637439,4.806951599319333,2.7760940602979858,15.352169299595545,646.5246592153818,8763
46347,52,1,3,6372,1590,12.622669402355292,1.772374432554481,4.483606400153533,16.471916051903687,1066.2855320583103,8763
46352,52,1,3,6377,297,1.1689672494632368,0.5611813443339608,0.4035388066435366,0.2185232159890838,359.29314491445257,8763
46536,52,1,3,6561,2367,7.1789814749395475,0.0,0.08583999117287168,5.746855406749398,548.6846304485757,8763
55430,52,1,4,5459,89025,4.921383244425536,27.685414826127527,0.92836766089779,4.819705968889976,370.6821526403267,8764
55541,52,1,4,5570,88898,8.64155826245855,10.227188338099037,2.750035936353563,6.831051819495974,1111.0162193258386,8764
55615,52,1,4,5644,523,7.781029444849302,2.7590442630900305,1.620648151417645,5.520672814522555,684.7161046616341,8764
56343,52,1,4,6372,827,6.497585303924289,3.1556716219992467,0.3060812824035024,8.959396282665592,1041.608991379977,8764
56348,52,1,4,6377,1226,1.3833182069340737,1.0797629583018327,0.29427719864899465,0.9345439737486868,356.34467111608524,8764
56532,52,1,4,6561,2080,6.172825029048349,2.728753610206433,12.19547792476541,3.701353710449507,577.3855641465033,8764
65426,52,1,5,5459,88948,6.109054112211191,28.915659113663477,2.9750586206907546,7.577126738415967,455.53173842444124,8765
65537,52,1,5,5570,1221,12.668013713768843,11.804988833454175,8.17762718806158,6.396977674150222,1099.7751322668319,8765
65611,52,1,5,5644,1499,13.304820594622612,8.059416136617621,7.636282934313009,10.291689252281177,791.1283978188326,8765
66339,52,1,5,6372,3603,22.663617954651787,10.577874620399452,9.713897220994454,15.498738889108022,976.9220665206798,8765
66344,52,1,5,6377,1302,3.7339509050050443,1.8692772383879661,2.002486488272165,3.081382171256399,364.6287594397089,8765
66528,52,1,5,6561,2029,10.991357559917947,5.715027193931481,8.529620795310787,5.0431382536241935,684.2780877644901,8765
75422,52,1,6,5459,90999,25.353479785840626,51.790412654155794,9.743233469294083,15.317339360355378,611.0345294067542,8766
75533,52,1,6,5570,89982,32.95418014287209,23.042705345732756,19.3555599020238,18.990780064318876,1267.081243477216,8766
75607,52,1,6,5644,1015,24.2840120877784,16.031471108425272,14.82310970913857,25.81287164071572,958.5205210212035,8766
76335,52,1,6,6372,4577,55.58598917544033,20.135523534945523,15.474173755618208,45.947264107833846,1327.1645028866542,8766
76340,52,1,6,6377,2761,11.873612873293034,3.3376492140948613,4.24843289375926,6.560509057285188,465.9066522292906,8766
76524,52,1,6,6561,549,39.75362630037765,11.327880624366022,8.274479616343305,21.9207971792845,827.7598081845217,8766
85420,52,1,7,5459,90553,77.0394380242404,75.01327360098324,41.40328043671721,66.72089383712174,833.5057359813279,8767
85531,52,1,7,5570,2570,160.4417604854921,67.73788354468277,58.699012552903234,67.2889546301782,1618.5061096743602,8767
85605,52,1,7,5644,3840,141.58660504260703,41.96037907533789,50.48248415876754,87.9708648673615,1173.2817182444596,8767
86333,52,1,7,6372,5995,162.01148971392786,30.573755306416647,56.74690835350751,67.49902509761961,1654.7003966820473,8767
86338,52,1,7,6377,3037,63.09379463093718,21.28320271219759,17.03468298928082,22.918043236510748,623.5414858595099,8767
86522,52,1,7,6561,357,103.37090860341975,29.62392843060707,43.03163893960539,63.16334376072889,906.7240882975301,8767
95418,52,1,8,5459,93293,141.97678432283215,158.41960114808896,106.81599653628398,170.81857744836432,895.1924170475999,8768
95529,52,1,8,5570,3537,233.13039902982567,100.27600539816154,165.54731292202925,197.2073916494591,1750.178216756061,8768
95603,52,1,8,5644,4117,182.67037767727473,57.403448694655026,132.5109356277607,155.70505765655204,1395.5825396007858,8768
96331,52,1,8,6372,6965,268.6101741522054,85.86028671847166,164.89878899164708,188.0439742307422,1690.0905158696653,8768
96336,52,1,8,6377,2761,84.74366461867157,57.39798717830341,42.70123269968209,62.30358866500812,758.102000035232,8768
96520,52,1,8,6561,2254,146.50026888186267,54.050834868420765,104.29976346472488,122.1063252393815,1006.3540311894603,8768
105416,52,1,9,5459,4521,222.98812818605927,86.94733461900233,138.02189094316262,289.5692783135187,1051.7685260765072,8769
105527,52,1,9,5570,7040,282.84014215493016,156.31991736498944,260.5907417732006,261.41236965678524,1938.9207131823416,8769
105601,52,1,9,5644,2685,214.44383014335372,91.57933103243644,167.17590652234455,207.62783706170526,1603.9623341857946,8769
106329,52,1,9,6372,6333,303.78948144800336,73.55398994317244,208.9164998990048,246.27143167136254,1913.5243050264091,8769
106334,52,1,9,6377,3761,100.92463081033561,41.40230631645645,71.69566470356752,76.61441265797701,939.3715258519851,8769
106518,52,1,9,6561,2462,182.15811773119592,61.74165640479583,140.6747179836767,165.27359075837342,1046.8261625959124,8769
115414,52,1,10,5459,94708,256.5854397846285,110.11580266641421,176.39191651560958,301.69768268297474,1260.7967413744461,8770
115525,52,1,10,5570,5999,368.29443886776664,225.2190121027378,281.615033386607,269.48801607663967,1888.311278187685,8770
115599,52,1,10,5644,4714,251.92754726266418,107.39999155872756,199.368843370237,202.9573253154108,1566.1935294671164,8770
116327,52,1,10,6372,11974,405.15826161484614,501.2175536326504,223.08223998190763,289.85189714905226,1822.69153225915,8770
116332,52,1,10,6377,5341,106.40729323273779,30.931695009418892,77.52445805494742,89.05317658896136,1000.1055002992046,8770
116516,52,1,10,6561,4424,210.92242006147774,61.665918051377226,174.70033159594882,201.98862543916826,1114.0107499052194,8770
125412,52,1,11,5459,101447,222.83264981853523,82.34306563451291,169.10123925919945,312.7287830574296,1357.3887455025615,8771
125523,52,1,11,5570,7580,371.00235613738306,162.56773825064047,242.6788138359439,267.2768154109629,1941.9337314830957,8771
125597,52,1,11,5644,4051,244.61873543861873,95.84392303771985,175.03133094930877,205.11159986015485,1534.9730917130846,8771
126325,52,1,11,6372,9231,372.8615510776402,305.89285684816525,215.20962613342732,275.35529947991375,1929.041801585914,8771
126330,52,1,11,6377,3339,97.98412254117878,43.36926179967797,71.46106158107581,85.60209798613404,950.2212559782572,8771
126514,52,1,11,6561,3209,198.9200052208785,56.40867132232441,169.60224761231862,188.36766746149374,1172.1894821617404,8771
135410,52,1,12,5459,94519,214.57606595746566,164.8180979108672,140.72870489564278,261.70019402782924,1486.6350291944557,8772
135521,52,1,12,5570,4742,262.66370389775193,146.5326064831179,192.34072506673013,215.27080465810985,1912.9432225376736,8772
135595,52,1,12,5644,7052,177.98813587811802,70.60718979143036,151.7352247768758,142.49440277967022,1599.6859202221833,8772
136323,52,1,12,6372,8319,267.3231610371016,92.2092366923466,173.46065177026932,224.97195803227936,1995.9823083205408,8772
136328,52,1,12,6377,3570,88.1962656043982,41.00331596222328,56.45268094388495,63.327789940075945,920.1574060034736,8772
136512,52,1,12,6561,5409,196.44913855862708,87.42038209388134,150.52472943143647,175.42309358914378,1078.3715690827617,8772
145408,52,1,13,5459,95527,191.61627213592953,170.29096521603074,115.15179698660303,201.8785742121582,1372.587268747709,8773
145519,52,1,13,5570,6285,271.9998670225983,155.21030671126007,159.85983283603997,180.58410501086462,2001.4315173770722,8773
145593,52,1,13,5644,6095,223.04618743444468,89.59703820014386,132.0705004478235,164.87443939636557,1585.4072138941165,8773
146321,52,1,13,6372,10322,323.4341236692524,93.81442061882632,171.758158973268,238.86781094682613,2140.72937315276,8773
146326,52,1,13,6377,4612,117.4797181767753,68.10906433893467,62.507553608049435,70.62766932554096,949.3073108630249,8773
146510,52,1,13,6561,4272,188.13534263779923,68.70464950998047,119.01120155645133,135.03323438493092,1138.438367589287,8773
155406,52,1,14,5459,95691,191.81562518162303,119.64937791895677,98.71670639316036,208.0440687169451,1236.51691968577,8774
155517,52,1,14,5570,5753,256.63187402649265,136.67480122698447,185.57366114335522,210.2954840172471,1761.0599445090204,8774
155591,52,1,14,5644,4458,203.70689368093372,107.34099987228214,144.60974521020336,166.81852915794616,1504.6290453704687,8774
156319,52,1,14,6372,13402,362.8186724131548,119.81218603212695,206.1852386413595,258.1230200571052,2252.1660346345234,8774
156324,52,1,14,6377,3053,108.84222908500172,51.151839058364374,64.0928275500005,67.86057030755502,906.9521898013571,8774
156508,52,1,14,6561,5371,185.8297981874608,108.81435774256607,116.97376455388407,138.99661476137445,1108.224333204647,8774
165404,52,1,15,5459,9135,171.9888041762581,115.635196466993,101.41620341471466,188.27776860641822,1162.557924829262,8775
