,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed,CO,NO2,NO,Benzene
21074,52,2,8,20,5644,21.743683260447654,14.83252230877674,6.847491359715791,8.857092764486136,158.2829163761773,52754.0,99.0,0.0,7.366666666666666,4.022222222222222,1.4,23.8,31.466666666666665,0.6958333333333333
21080,52,2,8,30,5644,29.716586297195555,21.54672363469594,10.914163636805712,9.991931027408288,179.11398515869374,52755.0,99.0,0.0,7.4,3.966666666666667,1.4,23.8,31.5,0.69375
21086,52,2,8,40,5644,33.50755631355225,39.46431483661743,10.686494117345994,13.093041039864989,200.47960300042388,52756.0,99.0,0.0,7.433333333333334,3.911111111111111,1.4,23.8,31.533333333333335,0.6916666666666667
21092,52,2,8,50,5644,36.99101210964447,24.522054741415854,23.572340974162607,20.131464988304643,191.3202562115818,52757.0,99.0,0.0,7.466666666666667,3.8555555555555556,1.4,23.8,31.566666666666666,0.6895833333333333
21098,52,2,9,0,5644,54.4476835827032,22.498847497013234,16.473817939689958,19.69449262020686,203.1181948552974,52758.0,99.0,0.0,7.5,3.8000000000000003,1.4,23.8,31.6,0.6875
21104,52,2,9,10,5644,39.39972200450063,51.67326633576079,23.41308863038939,21.746076525960003,227.80723316167655,52759.0,99.0,0.0,7.55,3.727777777777778,1.3833333333333333,24.266666666666666,32.41666666666667,0.6854166666666667
21110,52,2,9,20,5644,54.483494912321866,47.31002799247839,22.615648423657962,29.39015897984315,228.5506592780205,52760.0,99.0,0.0,7.6,3.655555555555556,1.3666666666666667,24.733333333333334,33.233333333333334,0.6833333333333333
21116,52,2,9,30,5644,71.36388951059773,40.63875292746201,23.175179512252907,29.084461191925485,257.8898878428512,52761.0,99.0,0.0,7.65,3.5833333333333335,1.35,25.200000000000003,34.05,0.68125
21122,52,2,9,40,5644,50.70811697120785,32.2561771872727,31.512855658335727,38.86680932718033,287.2884773778165,52762.0,99.0,0.0,7.7,3.511111111111111,1.3333333333333333,25.666666666666668,34.86666666666667,0.6791666666666667
21128,52,2,9,50,5644,50.94117746520082,27.106137925065518,34.653809546464245,29.854877708812047,208.58016894639422,52763.0,99.0,0.0,7.75,3.438888888888889,1.3166666666666667,26.133333333333333,35.68333333333334,0.6770833333333334
21134,52,2,10,0,5644,56.19327509745697,44.01379609179701,29.571927496934787,23.76726531361157,209.87079273415367,52764.0,99.0,0.0,7.8,3.3666666666666667,1.3,26.6,36.5,0.675
21140,52,2,10,10,5644,70.60556379545594,40.414394115169394,27.71600960936118,35.85133675123117,282.23477015195925,52765.0,99.0,0.0,7.866666666666666,3.4166666666666665,1.3,26.933333333333334,37.31666666666666,0.6729166666666667
21146,52,2,10,20,5644,51.75279997938749,53.97762987044175,26.653535391101308,37.73219413141579,297.19485008652345,52766.0,99.0,0.0,7.933333333333333,3.466666666666667,1.3,27.26666666666667,38.13333333333333,0.6708333333333334
21152,52,2,10,30,5644,67.7042788664576,37.90703137804542,27.04046243580588,34.227624221622015,298.9238524057705,52767.0,99.0,0.0,8.0,3.5166666666666666,1.3,27.6,38.95,0.66875
21158,52,2,10,40,5644,64.63215213956543,39.76212240543233,38.61888908294792,28.43515627177179,308.2810181183292,52768.0,99.0,0.0,8.066666666666666,3.5666666666666664,1.3,27.933333333333334,39.766666666666666,0.6666666666666667
21164,52,2,10,50,5644,56.15042174601626,37.27003047398054,29.475972829661536,37.17981042492618,304.20963122219524,52769.0,99.0,0.0,8.133333333333333,3.6166666666666667,1.3,28.26666666666667,40.58333333333333,0.6645833333333333
21170,52,2,11,0,5644,52.954452469812395,35.74110569584705,35.80040786159861,37.49299577027367,245.70419868198098,52770.0,99.0,0.0,8.2,3.6666666666666665,1.3,28.6,41.4,0.6625
21176,52,2,11,10,5644,60.94502743425702,40.66995789360725,34.857671357471446,44.28685246447978,247.36645096620288,52771.0,99.0,0.0,8.25,3.7944444444444443,1.3,29.200000000000003,42.016666666666666,0.6604166666666667
21182,52,2,11,20,5644,62.36388743854086,34.381493713659076,30.14184515111613,38.099442098823296,320.15111315980874,52772.0,99.0,0.0,8.299999999999999,3.922222222222222,1.3,29.8,42.63333333333333,0.6583333333333333
21188,52,2,11,30,5644,57.981520895009574,58.274167094323886,38.80091266990561,43.27035192702939,417.83838983715685,52773.0,99.0,0.0,8.35,4.05,1.3,30.400000000000002,43.25,0.65625
21194,52,2,11,40,5644,68.25364863108187,48.164514676073686,36.60115777767012,28.601949592872597,400.72173819992406,52774.0,99.0,0.0,8.4,4.177777777777777,1.3,31.000000000000004,43.86666666666667,0.6541666666666667
21200,52,2,11,50,5644,52.158321060229504,43.77233322679904,23.39385556240941,34.46164152712346,289.9005683580602,52775.0,99.0,0.0,8.45,4.305555555555555,1.3,31.6,44.483333333333334,0.6520833333333333
21206,52,2,12,0,5644,38.1120662467418,24.14970617487104,17.324778212849743,23.52592770212811,299.05800644482133,52776.0,99.0,0.0,8.5,4.433333333333333,1.3,32.2,45.1,0.65
21212,52,2,12,10,5644,40.35901782656521,15.898479699563325,23.693189560934453,20.80466054583373,263.80766804847406,52777.0,99.0,0.0,8.566666666666666,4.372222222222222,1.3,32.53333333333334,45.86666666666667,0.6479166666666667
21218,52,2,12,20,5644,34.53464838199522,29.38420994759461,22.468054819317718,18.651937313751095,263.6111217223529,52778.0,99.0,0.0,8.633333333333333,4.311111111111111,1.3,32.86666666666667,46.63333333333333,0.6458333333333334
21224,52,2,12,30,5644,37.9252374765263,22.79348233293514,16.08522648951389,13.975291023006744,276.4652046167376,52779.0,99.0,0.0,8.7,4.25,1.3,33.2,47.400000000000006,0.64375
21230,52,2,12,40,5644,22.514580555939435,7.356498650092474,12.971237621562564,9.936869784047184,249.53514495020985,52780.0,99.0,0.0,8.766666666666667,4.188888888888888,1.3,33.53333333333334,48.16666666666667,0.6416666666666667
21236,52,2,12,50,5644,25.017574333218473,15.807348808126203,5.352748965629171,6.180140067774119,252.01569170642804,52781.0,99.0,0.0,8.833333333333334,4.127777777777777,1.3,33.86666666666667,48.93333333333334,0.6395833333333334
21242,52,2,13,0,5644,28.94055382946732,13.799967460372384,4.377097264376846,13.09822620482984,232.1607331554607,52782.0,99.0,0.0,8.9,4.066666666666666,1.3,34.2,49.7,0.6375
21248,52,2,13,10,5644,30.459920335118298,20.518637595614525,6.8153471612517675,13.460409235919235,226.9816776701157,52783.0,99.0,0.0,8.916666666666668,4.083333333333333,1.3,32.88333333333333,47.13333333333333,0.6354166666666667
21254,52,2,13,20,5644,23.60471929816184,22.028285076425007,8.907467626242012,9.580882844035036,444.28866568333535,52784.0,99.0,0.0,8.933333333333334,4.1,1.3,31.56666666666667,44.56666666666667,0.6333333333333333
21260,52,2,13,30,5644,19.554680125417647,17.893316617815078,15.791098626055248,13.682719463978696,264.6891926544489,52785.0,99.0,0.0,8.95,4.116666666666667,1.3,30.25,42.0,0.63125
21266,52,2,13,40,5644,26.51117416682758,23.735297314085088,8.864271212272971,11.469543422805646,195.2647277053153,52786.0,99.0,0.0,8.966666666666667,4.133333333333334,1.3,28.933333333333334,39.43333333333333,0.6291666666666667
21272,52,2,13,50,5644,24.16289865182939,36.600219558480674,11.009617426723292,10.319732222943431,229.44068161159646,52787.0,99.0,0.0,8.983333333333334,4.15,1.3,27.616666666666667,36.86666666666666,0.6270833333333333
21278,52,2,14,0,5644,32.48594926255469,17.946464453892798,6.650670468194297,11.669225715551686,226.1610895725132,52788.0,99.0,0.0,9.0,4.166666666666667,1.3,26.3,34.3,0.625
21284,52,2,14,10,5644,46.33420283883362,40.41940302659716,10.113042965213904,10.362555441425087,253.70149709923882,52789.0,99.0,0.0,9.05,4.105555555555556,1.2833333333333334,25.633333333333333,33.266666666666666,0.6229166666666667
21290,52,2,14,20,5644,26.39601123734407,19.42632391422913,9.32414955481782,11.88444537740448,217.00233160446717,52790.0,99.0,0.0,9.1,4.044444444444444,1.2666666666666666,24.96666666666667,32.233333333333334,0.6208333333333333
21296,52,2,14,30,5644,37.31317390048621,15.420769142820568,14.229431129367251,19.180557202043506,228.59347470501515,52791.0,99.0,0.0,9.15,3.9833333333333334,1.25,24.3,31.2,0.61875
21302,52,2,14,40,5644,31.96086789221027,17.048939000843024,8.327085725102988,20.34643168587685,250.65664108498032,52792.0,99.0,0.0,9.200000000000001,3.9222222222222225,1.2333333333333334,23.633333333333333,30.166666666666668,0.6166666666666667
21308,52,2,14,50,5644,21.04560018405248,19.36230682053624,5.377948648650143,11.465312991493981,224.9114963603129,52793.0,99.0,0.0,9.25,3.8611111111111116,1.2166666666666666,22.96666666666667,29.133333333333333,0.6145833333333334
21314,52,2,15,0,5644,27.22308272575756,14.59176783411335,9.14387911836118,17.838692720382312,258.77089598638787,52794.0,99.0,0.0,9.3,3.8000000000000003,1.2,22.3,28.1,0.6125
21320,52,2,15,10,5644,30.248471652086916,19.432698097512308,15.513441811887656,10.464670120854716,295.87667836183584,52795.0,99.0,0.0,9.283333333333333,3.755555555555556,1.2,22.383333333333333,28.21666666666667,0.6104166666666666
21326,52,2,15,20,5644,31.644346992874226,21.934124355268825,8.724333604293072,15.4919209941247,310.75052673206704,52796.0,99.0,0.0,9.266666666666667,3.7111111111111112,1.2,22.46666666666667,28.333333333333336,0.6083333333333334
21332,52,2,15,30,5644,27.852805786635045,19.108888102691434,11.216985313148768,12.20494829868802,282.7107217618,52797.0,99.0,0.0,9.25,3.666666666666667,1.2,22.55,28.450000000000003,0.60625
21338,52,2,15,40,5644,30.71576671283768,13.396079497962846,8.23298018779157,17.749030664451187,266.74016883275647,52798.0,99.0,0.0,9.233333333333333,3.6222222222222227,1.2,22.633333333333333,28.566666666666666,0.6041666666666667
21344,52,2,15,50,5644,31.121057514661075,16.44381368315988,14.223440316561527,16.21541436991042,251.17723490017173,52799.0,99.0,0.0,9.216666666666667,3.577777777777778,1.2,22.71666666666667,28.683333333333334,0.6020833333333333
21350,52,2,16,0,5644,21.782399210276527,11.813976624955304,13.31025548726892,14.190027173007927,243.02514192041164,52800.0,99.0,0.0,9.2,3.5333333333333337,1.2,22.8,28.8,0.6
21356,52,2,16,10,5644,25.623720158179044,15.303494594595461,13.242909671207821,17.188994693717028,256.1111993694077,52801.0,99.0,0.0,9.2,3.6500000000000004,1.2,23.166666666666668,29.416666666666668,0.5979166666666667
21362,52,2,16,20,5644,30.90517736825302,31.28731032606723,9.126250135089236,18.159454890666574,253.0850698706562,52802.0,99.0,0.0,9.2,3.766666666666667,1.2,23.533333333333335,30.033333333333335,0.5958333333333333
21368,52,2,16,30,5644,24.16693065139155,20.61757191704695,7.709984724859053,12.743381376737965,221.97005246034317,52803.0,99.0,0.0,9.2,3.8833333333333337,1.2,23.9,30.65,0.59375
21374,52,2,16,40,5644,31.439640424437627,19.821625360327413,16.55982527575469,21.092046101639664,263.0168402077478,52804.0,99.0,0.0,9.2,4.0,1.2,24.266666666666666,31.266666666666666,0.5916666666666667
21380,52,2,16,50,5644,22.452436598047644,10.960470666743367,14.154615709235859,16.906892887986395,273.4032202728117,52805.0,99.0,0.0,9.2,4.116666666666667,1.2,24.633333333333333,31.883333333333333,0.5895833333333333
21386,52,2,17,0,5644,34.27824137442845,9.729701805919202,17.646010974162156,19.19463981480453,256.9317903082163,52806.0,99.0,0.0,9.2,4.233333333333333,1.2,25.0,32.5,0.5875
21392,52,2,17,10,5644,28.949433006829885,18.118439412028305,11.46800759742986,18.68782929824349,236.88646393155025,52807.0,99.0,0.0,9.183333333333334,4.133333333333333,1.2,25.46666666666667,32.96666666666667,0.5854166666666667
21398,52,2,17,20,5644,33.07067128297709,21.656392682455397,17.994765980835663,24.399415523460803,231.79120288707747,52808.0,99.0,0.0,9.166666666666666,4.033333333333333,1.2,25.933333333333334,33.43333333333333,0.5833333333333334
21404,52,2,17,30,5644,32.74634924306292,20.510801850308248,18.609324365486213,24.24050238463294,254.66098189115692,52809.0,99.0,0.0,9.149999999999999,3.933333333333333,1.2,26.4,33.9,0.58125
21410,52,2,17,40,5644,21.062088298637335,17.712219791264168,13.280400061123645,15.038793115471414,252.37860712653043,52810.0,99.0,0.0,9.133333333333333,3.833333333333333,1.2,26.866666666666667,34.36666666666667,0.5791666666666666
21416,52,2,17,50,5644,18.76474471943035,23.376534038177198,14.569492516969246,17.906371858123666,214.06731603308566,52811.0,99.0,0.0,9.116666666666667,3.733333333333333,1.2,27.333333333333336,34.83333333333333,0.5770833333333334
21422,52,2,18,0,5644,23.065718184781794,19.35547775160309,18.1013166734144,17.439186034858125,190.3426682635657,52812.0,99.0,0.0,9.1,3.633333333333333,1.2,27.8,35.3,0.575
21428,52,2,18,10,5644,24.935621102052213,20.817205051545574,20.146000610701112,20.49887706399493,245.92281239553824,52813.0,99.0,0.0,9.1,3.2277777777777774,1.2166666666666666,30.066666666666666,38.8,0.5729166666666666
21434,52,2,18,20,5644,37.204522890216644,18.67004368305752,17.471652404923027,22.119514825733727,214.08860250880403,52814.0,99.0,0.0,9.1,2.822222222222222,1.2333333333333334,32.333333333333336,42.3,0.5708333333333333
21440,52,2,18,30,5644,26.04056637064917,12.36323470297762,7.3859284881066625,23.462551617266413,217.3252517829981,52815.0,99.0,0.0,9.1,2.4166666666666665,1.25,34.6,45.8,0.56875
21446,52,2,18,40,5644,35.05140306671255,10.179004565771251,11.167804926602692,18.24681294277537,210.54626770426498,52816.0,99.0,0.0,9.1,2.011111111111111,1.2666666666666666,36.86666666666667,49.3,0.5666666666666667
21452,52,2,18,50,5644,21.64271789864561,9.197339275240534,15.523367332749624,18.488464469845397,228.02329596970955,52817.0,99.0,0.0,9.1,1.6055555555555556,1.2833333333333334,39.13333333333333,52.8,0.5645833333333333
21458,52,2,19,0,5644,33.267118549477985,9.27888189665454,11.815840682589624,19.200987473002925,224.1102229528433,52818.0,99.0,0.0,9.1,1.2,1.3,41.4,56.3,0.5625
21464,52,2,19,10,5644,37.79319428044817,14.162894081131967,10.666157910067355,23.334421301042948,249.93360750095863,52819.0,99.0,0.0,9.116666666666667,1.5611111111111111,1.2833333333333334,39.016666666666666,52.78333333333333,0.5604166666666667
21470,52,2,19,20,5644,20.6955023809618,6.2588490440633215,13.901417549257774,12.191121781863812,250.9260724610037,52820.0,99.0,0.0,9.133333333333333,1.9222222222222223,1.2666666666666666,36.63333333333333,49.266666666666666,0.5583333333333333
21476,52,2,19,30,5644,28.666397622709017,14.95489157232309,12.923897379200994,12.86920462132952,199.71935128918614,52821.0,99.0,0.0,9.149999999999999,2.283333333333333,1.25,34.25,45.75,0.55625
21482,52,2,19,40,5644,29.09994243512325,13.264594029000941,7.340520854464753,13.464540765586007,224.94202103411962,52822.0,99.0,0.0,9.166666666666666,2.644444444444445,1.2333333333333334,31.866666666666667,42.233333333333334,0.5541666666666667
21488,52,2,19,50,5644,31.18395104039023,18.464983315806023,6.450821557177743,19.70472037037253,234.9452598035486,52823.0,99.0,0.0,9.183333333333334,3.0055555555555555,1.2166666666666666,29.483333333333334,38.71666666666667,0.5520833333333334
21494,52,2,20,0,5644,17.032292638375644,12.270708863110993,2.532425820625184,8.243932817244941,222.92738680484038,52824.0,99.0,0.0,9.2,3.3666666666666667,1.2,27.1,35.2,0.55
21500,52,2,20,10,5644,22.354511599102697,7.960808116344234,7.312278248936002,15.116562849105696,222.93035647818007,52825.0,99.0,0.0,9.2,3.4055555555555554,1.2,26.383333333333333,34.1,0.5479166666666666
21506,52,2,20,20,5644,19.858287426343512,12.51223913270612,6.5878922003005265,7.292547627679091,200.23266953584988,52826.0,99.0,0.0,9.2,3.4444444444444446,1.2,25.666666666666668,33.0,0.5458333333333334
21512,52,2,20,30,5644,22.87917147162737,12.492666037201287,5.68625852715668,5.796640329593921,244.1962309079654,52827.0,99.0,0.0,9.2,3.4833333333333334,1.2,24.950000000000003,31.900000000000002,0.54375
21518,52,2,20,40,5644,22.485970825646824,12.918490057249894,2.834076768546001,16.93192933681157,251.94835301388386,52828.0,99.0,0.0,9.2,3.522222222222222,1.2,24.233333333333334,30.8,0.5416666666666667
21524,52,2,20,50,5644,20.347875664844874,18.474376486510923,9.810949335972039,10.406100341300784,220.83426632779438,52829.0,99.0,0.0,9.2,3.5611111111111113,1.2,23.516666666666666,29.700000000000003,0.5395833333333333
21530,52,2,21,0,5644,16.710447285974432,18.780406358025274,5.853491782662831,7.161226704847603,237.5644648285804,52830.0,99.0,0.0,9.2,3.6,1.2,22.8,28.6,0.5375
21536,52,2,21,10,5644,24.141194234136034,20.159108609163763,3.5549529584147863,8.285740718405027,244.39463572052648,52831.0,99.0,0.0,9.2,3.6222222222222222,1.2,22.533333333333335,28.333333333333336,0.5354166666666667
21542,52,2,21,20,5644,20.809599396981646,17.763210923938754,10.299678399393805,11.741298160380811,237.99834827199345,52832.0,99.0,0.0,9.2,3.6444444444444444,1.2,22.266666666666666,28.066666666666666,0.5333333333333333
21548,52,2,21,30,5644,15.596546864466212,19.07217281502097,4.555368972710569,7.988672624356752,254.91237095522925,52833.0,99.0,0.0,9.2,3.6666666666666665,1.2,22.0,27.8,0.53125
21554,52,2,21,40,5644,19.23990345639031,8.804515866009767,5.210932418657077,4.481355176448347,207.2017270555253,52834.0,99.0,0.0,9.2,3.6888888888888887,1.2,21.733333333333334,27.533333333333335,0.5291666666666667
21560,52,2,21,50,5644,11.138775586188391,7.454382109329415,4.066142539272887,8.129004997842065,200.5929547829798,52835.0,99.0,0.0,9.2,3.711111111111111,1.2,21.466666666666665,27.266666666666666,0.5270833333333333
21566,52,2,22,0,5644,15.499897514553494,9.532875731178267,4.95841065558189,8.709017040477201,221.76180370387988,52836.0,99.0,0.0,9.2,3.733333333333333,1.2,21.2,27.0,0.5249999999999999
21572,52,2,22,10,5644,7.118037020002,7.284263431385392,7.06925070801247,6.763707493531022,208.07756910885325,52837.0,99.0,0.0,9.2,3.644444444444444,1.2,21.233333333333334,27.133333333333333,0.5229166666666667
21578,52,2,22,20,5644,9.36717902255419,7.7296898262680545,2.5088023935660524,5.503971175553873,191.5633294669629,52838.0,99.0,0.0,9.2,3.5555555555555554,1.2,21.266666666666666,27.266666666666666,0.5208333333333333
21584,52,2,22,30,5644,13.890903271700768,7.462736577352843,1.974895327780896,4.7648021023869065,182.55451689756939,52839.0,99.0,0.0,9.2,3.4666666666666663,1.2,21.299999999999997,27.4,0.51875
21590,52,2,22,40,5644,9.57757300216076,8.382013639986052,1.1772767393311847,0.14279975877067147,159.52344912487894,52840.0,99.0,0.0,9.2,3.3777777777777773,1.2,21.333333333333332,27.533333333333335,0.5166666666666666
21596,52,2,22,50,5644,11.257343195475553,10.150158789569259,2.87257065130579,2.8777064865564443,148.00649025736868,52841.0,99.0,0.0,9.2,3.2888888888888888,1.2,21.366666666666667,27.666666666666668,0.5145833333333334
21602,52,2,23,0,5644,3.977853756325444,5.481182055817358,3.6747179471749822,3.4327368008495243,171.33065836041797,52842.0,99.0,0.0,9.2,3.1999999999999997,1.2,21.4,27.8,0.5125
21608,52,2,23,10,5644,5.575695823778241,5.79758674330192,3.3555307076711403,2.7031251724724514,165.75725956730722,52843.0,99.0,0.0,9.216666666666667,3.1777777777777776,1.2,21.066666666666666,27.183333333333334,0.5104166666666666
21614,52,2,23,20,5644,6.3964258456933685,6.36862070416428,2.233719104782624,2.784018839319225,150.9569944289479,52844.0,99.0,0.0,9.233333333333333,3.1555555555555554,1.2,20.73333333333333,26.566666666666666,0.5083333333333333
21620,52,2,23,30,5644,1.2115118493276484,5.503409960840882,0.07586533609359668,1.0326167062746077,172.19335736621719,52845.0,99.0,0.0,9.25,3.133333333333333,1.2,20.4,25.950000000000003,0.50625
21626,52,2,23,40,5644,3.1131901440471275,1.6192098742173258,1.0878574145620659,0.38021117107591895,149.5300969255784,52846.0,99.0,0.0,9.266666666666667,3.1111111111111107,1.2,20.066666666666666,25.333333333333336,0.5041666666666667
21632,52,2,23,50,5644,7.361505969077622,3.453803555842643,2.867434816055136,0.8442771453000212,121.19794769720531,52847.0,99.0,0.0,9.283333333333333,3.0888888888888886,1.2,19.73333333333333,24.71666666666667,0.5020833333333333
21638,52,3,0,0,5644,3.7215783763622885,1.1978038470217909,0.2200623454638579,1.778195617807553,136.52016089328677,52848.0,99.0,0.0,9.3,3.0666666666666664,1.2,19.4,24.1,0.5
21644,52,3,0,10,5644,5.536768008350014,1.087800921047263,0.0,1.9513951482060288,164.75487846891343,52849.0,99.0,0.0,9.316666666666666,3.061111111111111,1.2,18.766666666666666,23.200000000000003,0.5097222222222222
21650,52,3,0,20,5644,0.3422220095143177,0.2991333761154695,2.870193720238846,1.9134624801592304,151.68887005582056,52850.0,99.0,0.0,9.333333333333334,3.0555555555555554,1.2,18.133333333333333,22.3,0.5194444444444445
21656,52,3,0,30,5644,1.826420086457056,0.4985556268591159,0.0,0.7735476444570789,176.56991768798648,52851.0,99.0,0.0,9.350000000000001,3.05,1.2,17.5,21.4,0.5291666666666667
21662,52,3,0,40,5644,1.5878513186215013,0.2991333761154695,0.7886675449317936,0.18918694365574484,185.3657382171412,52852.0,99.0,0.0,9.366666666666667,3.0444444444444447,1.2,16.866666666666667,20.5,0.5388888888888889
21668,52,3,0,50,5644,0.2219837764518888,0.3094251767181738,0.0,0.1994787442584492,132.84867216838128,52853.0,99.0,0.0,9.383333333333333,3.038888888888889,1.2,16.233333333333334,19.6,0.5486111111111112
21674,52,3,1,0,5644,3.3266856893203767,0.4985556268591159,0.9567312400796152,0.4780850126833128,152.23553540814473,52854.0,99.0,0.0,9.4,3.0333333333333337,1.2,15.6,18.7,0.5583333333333333
21680,52,3,1,10,5644,1.2558646161950846,0.3988445014872927,0.0,2.1026494238149755,147.97593803966626,52855.0,99.0,0.0,9.366666666666667,3.188888888888889,1.1833333333333333,15.033333333333333,18.099999999999998,0.5680555555555555
21686,52,3,1,20,5644,0.18918694365574484,0.6979778776027621,0.0,1.766522033519332,138.63144032142498,52856.0,99.0,0.0,9.333333333333334,3.3444444444444446,1.1666666666666667,14.466666666666667,17.5,0.5777777777777777
21692,52,3,1,30,5644,0.6672719563390577,0.5880314451430375,0.03279683279614394,0.2219837764518888,131.62020320944842,52857.0,99.0,0.0,9.3,3.5,1.15,13.899999999999999,16.9,0.5875
21698,52,3,1,40,5644,0.3886091943993912,1.6824064786412745,0.8883786703036167,0.0,139.87418366099848,52858.0,99.0,0.0,9.266666666666666,3.655555555555556,1.1333333333333333,13.333333333333332,16.3,0.5972222222222222
21704,52,3,1,50,5644,0.0,0.2991333761154695,0.0,0.010291800602704348,128.34129024206578,52859.0,99.0,0.0,9.233333333333333,3.8111111111111113,1.1166666666666667,12.766666666666666,15.7,0.6069444444444445
21710,52,3,2,0,5644,0.8718644285017022,0.4985556268591159,0.9670230406823196,0.1994787442584492,134.15934199844992,52860.0,99.0,0.0,9.2,3.966666666666667,1.1,12.2,15.1,0.6166666666666667
21716,52,3,2,10,5644,1.7453987850114092,0.2991333761154695,0.09971112537182317,0.03279683279614394,130.04931837387866,52861.0,99.0,0.0,9.2,3.8777777777777778,1.1,12.1,14.983333333333333,0.6263888888888889
21722,52,3,2,20,5644,1.2995493904112505,1.153394586639551,0.0,0.0,120.54839894502274,52862.0,99.0,0.0,9.2,3.7888888888888888,1.1,12.0,14.866666666666667,0.6361111111111111
21728,52,3,2,30,5644,0.06559366559228788,1.0864802940638718,0.09971112537182317,0.0,157.91373843472505,52863.0,99.0,0.0,9.2,3.7,1.1,11.899999999999999,14.75,0.6458333333333334
21734,52,3,2,40,5644,1.1998382650394273,1.120597753843407,0.09971112537182317,0.010291800602704348,134.4827433459685,52864.0,99.0,0.0,9.2,3.611111111111111,1.1,11.799999999999999,14.633333333333333,0.6555555555555556
21740,52,3,2,50,5644,0.9946639081264136,0.2991333761154695,1.5773350898635872,0.9778544885875384,115.35370756805807,52865.0,99.0,0.0,9.2,3.522222222222222,1.1,11.7,14.516666666666667,0.6652777777777777
21746,52,3,3,0,5644,0.7735476444570789,1.087800921047263,0.9567312400796152,0.0,120.98840382315949,52866.0,99.0,0.0,9.2,3.433333333333333,1.1,11.6,14.4,0.675
21752,52,3,3,10,5644,0.0,0.3094251767181738,1.5773350898635872,0.7886675449317936,124.02394732697157,52867.0,99.0,0.0,9.233333333333333,3.4777777777777774,1.1,11.25,14.05,0.6847222222222222
21758,52,3,3,20,5644,0.0,0.2991333761154695,0.0,0.0,104.98032452884979,52868.0,99.0,0.0,9.266666666666666,3.522222222222222,1.1,10.9,13.700000000000001,0.6944444444444444
21764,52,3,3,30,5644,0.0,0.2991333761154695,0.09971112537182317,0.09971112537182317,124.87055409407034,52869.0,99.0,0.0,9.3,3.5666666666666664,1.1,10.55,13.350000000000001,0.7041666666666666
21770,52,3,3,40,5644,0.0,0.2991333761154695,0.03279683279614394,0.0,113.58801071234475,52870.0,99.0,0.0,9.333333333333334,3.6111111111111107,1.1,10.2,13.0,0.7138888888888889
21776,52,3,3,50,5644,0.1048813467908213,0.3094251767181738,0.0,0.12546494799622998,118.0974690187362,52871.0,99.0,0.0,9.366666666666667,3.6555555555555554,1.1,9.85,12.65,0.7236111111111111
21782,52,3,4,0,5644,0.30298297055107626,0.3988445014872927,0.09971112537182317,0.7886675449317936,130.34579310277326,52872.0,99.0,0.0,9.4,3.6999999999999997,1.1,9.5,12.3,0.7333333333333334
21788,52,3,4,10,5644,0.010291800602704348,0.2991333761154695,0.0,0.0,109.83654468941364,52873.0,99.0,0.0,9.45,3.772222222222222,1.1,9.416666666666666,12.216666666666667,0.7430555555555556
21794,52,3,4,20,5644,0.09971112537182317,0.2991333761154695,0.18918694365574484,0.0,106.00990506824098,52874.0,99.0,0.0,9.5,3.844444444444444,1.1,9.333333333333334,12.133333333333335,0.7527777777777778
21800,52,3,4,30,5644,0.0,0.2991333761154695,0.0,0.0,111.3965951181249,52875.0,99.0,0.0,9.55,3.916666666666666,1.1,9.25,12.05,0.7625
21806,52,3,4,40,5644,0.09971112537182317,0.3988445014872927,0.0,0.0,119.98996155829218,52876.0,99.0,0.0,9.6,3.9888888888888885,1.1,9.166666666666666,11.966666666666667,0.7722222222222223
21812,52,3,4,50,5644,0.9778544885875384,0.2991333761154695,0.0,0.7886675449317936,104.65511000090194,52877.0,99.0,0.0,9.649999999999999,4.061111111111111,1.1,9.083333333333334,11.883333333333335,0.7819444444444444
21818,52,3,5,0,5644,1.0775656139593617,0.4883203197712143,0.9567312400796152,0.8883786703036167,114.33836581127329,52878.0,99.0,0.0,9.7,4.133333333333333,1.1,9.0,11.8,0.7916666666666667
21824,52,3,5,10,5644,0.5675608309672344,0.6775072634269592,0.0,0.0,108.38272067983864,52879.0,99.0,0.0,9.666666666666666,4.138888888888888,1.1,9.7,12.566666666666666,0.8013888888888889
21830,52,3,5,20,5644,0.0,0.2991333761154695,0.11000292597452753,0.8986704709063211,110.96138636984092,52880.0,99.0,0.0,9.633333333333333,4.144444444444444,1.1,10.4,13.333333333333334,0.8111111111111111
21836,52,3,5,30,5644,1.7733675179355424,0.2991333761154695,0.409136302089997,0.0,105.00791626733204,52881.0,99.0,0.0,9.6,4.15,1.1,11.1,14.1,0.8208333333333333
21842,52,3,5,40,5644,1.766522033519332,0.3094251767181738,0.03279683279614394,1.0564423654514383,106.57821558525414,52882.0,99.0,0.0,9.566666666666666,4.155555555555556,1.1,11.799999999999999,14.866666666666665,0.8305555555555555
21848,52,3,5,50,5644,1.7515909243456156,1.087800921047263,0.7886675449317936,0.35449173461985595,108.17928232016048,52883.0,99.0,0.0,9.533333333333333,4.161111111111111,1.1,12.5,15.633333333333333,0.8402777777777778
21854,52,3,6,0,5644,0.8883786703036167,2.2125958562747003,0.8883786703036167,2.633777455315026,117.44633252366388,52884.0,99.0,0.0,9.5,4.166666666666667,1.1,13.2,16.4,0.85
